place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region,n
280,Arkens,NL,Arkens NL,http://sws.geonames.org/2759670/,53.19333,5.55179,A,0
281,Arkhangelsk,RU,Arkhangelsk RU,http://sws.geonames.org/2759684/,51.47667,6.18056,A,2.0794415416798357
282,Arkum,NL,Arkum NL,http://sws.geonames.org/2759668/,53.02973,5.49986,A,0
283,Arles,FR,Arles FR,http://sws.geonames.org/3036938/,43.67681,4.63031,F,0
284,Armentiers,FR,Armentiers FR,http://sws.geonames.org/6450024/,50.68722,2.88028,A,0
285,Arneberg,NO,Arneberg NO,http://sws.geonames.org/3162916/,60.56667,12.06667,C,0
286,Arnemuiden,NL,Arnemuiden NL,http://sws.geonames.org/2759664/,51.50167,3.675,A,2.995732273553991
287,Arnhem,NL,Arnhem NL,http://sws.geonames.org/2759661/,51.98,5.91111,A,0
288,Arnoldshain,DE,Arnoldshain DE,http://sws.geonames.org/2955494/,50.26173,8.45164,D,0
289,Arnoldsweiler,DE,Arnoldsweiler DE,http://sws.geonames.org/2955486/,50.83809,6.48992,D,0
290,Arnouville,FR,Arnouville FR,http://sws.geonames.org/3036843/,48.98333,2.41667,F,1.9459101490553132
291,Arnstadt,DE,Arnstadt DE,http://sws.geonames.org/2955439/,50.84048,10.95198,D,0
292,Arolsen,DE,Arolsen DE,http://sws.geonames.org/2955421/,51.37982,9.01445,D,0
293,Arosa,CH,Arosa CH,http://sws.geonames.org/2661712/,46.77793,9.67621,D,0
294,Arras,FR,Arras FR,http://sws.geonames.org/3036784/,50.29301,2.78186,F,0
295,Arriën,NL,Arriën NL,http://sws.geonames.org/2759655/,52.52583,6.44861,A,0.6931471805599453
296,Artern,DE,Artern DE,http://sws.geonames.org/2955394/,51.36431,11.29167,D,1.0986122886681098
297,Arum,NL,Arum NL,http://sws.geonames.org/2759652/,53.12952,5.47643,A,1.6094379124341003
298,Arundel,GB,Arundel GB,http://sws.geonames.org/2656997/,50.85423,-0.55393,E,0
299,Aš,CZ,Aš CZ,http://sws.geonames.org/3079751/,50.22387,12.19499,D,0
300,Åsberg,NO,Åsberg NO,http://sws.geonames.org/3162771/,60.4058,8.43793,C,0
301,Asbroek,NL,Asbroek NL,http://sws.geonames.org/2759647/,51.2825,5.90972,A,0
302,Asch,NL,Asch NL,http://sws.geonames.org/2759645/,51.93083,5.31111,A,0
303,Aschaffburg,DE,Aschaffburg DE,http://sws.geonames.org/6556940/,49.97575,9.1478,D,0
304,Aschaffenburg,DE,Aschaffenburg DE,http://sws.geonames.org/6556940/,49.97575,9.1478,D,0
305,Aschersleben,DE,Aschersleben DE,http://sws.geonames.org/2955168/,51.75742,11.46084,D,0
306,Asniéres-sur-Seine,FR,Asniéres-sur-Seine FR,http://sws.geonames.org/3036572/,48.91667,2.28333,F,0
307,Asperden,DE,Asperden DE,http://sws.geonames.org/2955069/,51.69487,6.11754,A,0
308,Asperen,NL,Asperen NL,http://sws.geonames.org/2759643/,51.88167,5.10972,A,0
309,Asschat,NL,Asschat NL,http://sws.geonames.org/2759640/,52.13135,5.45169,A,0
310,Asse,BE,Asse BE,http://sws.geonames.org/2803033/,50.91011,4.19836,A,0.6931471805599453
311,Assel,NL,Assel NL,http://sws.geonames.org/2759638/,52.2,5.83889,A,0
312,Asselt,NL,Asselt NL,http://sws.geonames.org/2759635/,51.22583,6.0125,A,2.302585092994046
313,Assen,NL,Assen NL,http://sws.geonames.org/2759633/,52.99667,6.5625,A,0
314,Assendelft,NL,Assendelft NL,http://sws.geonames.org/2759631/,52.46833,4.74306,A,1.0986122886681098
315,Assendorp,NL,Assendorp NL,http://sws.geonames.org/2759630/,52.4,6.06667,A,0
316,Assenede,BE,Assenede BE,http://sws.geonames.org/2803026/,51.22598,3.75085,A,0
317,Assum,NL,Assum NL,http://sws.geonames.org/2759625/,52.51417,4.69861,A,3.6635616461296463
318,Asten,NL,Asten NL,http://sws.geonames.org/2759621/,51.40417,5.74861,A,5.746203190540153
319,Atens,DE,Atens DE,http://sws.geonames.org/2954966/,53.49411,8.47039,B,0.6931471805599453
320,Ath,BE,Ath BE,http://sws.geonames.org/2803010/,50.62937,3.77801,F,0
321,Athens,GR,Athens GR,http://sws.geonames.org/264371/,37.97945,23.71622,I,3.4339872044851463
322,Atteln,DE,Atteln DE,http://sws.geonames.org/2954952/,51.59513,8.79955,D,5.683579767338681
323,Attendorn,DE,Attendorn DE,http://sws.geonames.org/2954932/,51.12645,7.90333,D,0
324,Atzenhain,DE,Atzenhain DE,http://sws.geonames.org/2954873/,50.6369,8.9834599999999991,D,1.9459101490553132
325,Aubers,FR,Aubers FR,http://sws.geonames.org/3036394/,50.59543,2.82666,F,0.6931471805599453
326,Aue,DE,Aue DE,http://sws.geonames.org/2954695/,50.59034,12.70657,D,1.3862943611198906
327,Auerbach,DE,Auerbach DE,http://sws.geonames.org/2954602/,50.51155,12.40083,D,1.6094379124341003
328,Augsburg,DE,Augsburg DE,http://sws.geonames.org/2954172/,48.37154,10.89851,D,0
329,Augustenborg,DK,Augustenborg DK,http://sws.geonames.org/2624439/,54.95201,9.87216,C,0
330,Augustinusga,NL,Augustinusga NL,http://sws.geonames.org/2759611/,53.21785,6.1617,A,0
331,Aurach,DE,Aurach DE,http://sws.geonames.org/2954022/,49.25,10.41667,D,0
332,Aurich,DE,Aurich DE,http://sws.geonames.org/2954006/,53.46919,7.48232,B,0.6931471805599453
333,Aurillac,FR,Aurillac FR,http://sws.geonames.org/3036016/,44.9214,2.43732,F,0
334,Austen,DE,Austen DE,http://sws.geonames.org/2953925/,52.80788,8.47626,B,0
335,Austria,AT,Austria AT,http://sws.geonames.org/2782113/,47.33333,13.33333,D,0
336,Autun,FR,Autun FR,http://sws.geonames.org/3035883/,46.95,4.3,F,0
337,Auvergne,FR,Auvergne FR,http://sws.geonames.org/3035876/,45.66667,3.16667,F,1.0986122886681098
338,Auxerre,FR,Auxerre FR,http://sws.geonames.org/3035843/,47.7996,3.57033,F,2.3978952727983707
339,Aveiro,PT,Aveiro PT,http://sws.geonames.org/2742611/,40.64427,-8.64554,G,1.3862943611198906
340,Avelgem,BE,Avelgem BE,http://sws.geonames.org/2802871/,50.77618,3.44502,A,4.04305126783455
341,Avelsberget,SE,Avelsberget SE,http://sws.geonames.org/2724247/,60.9,15.91667,C,0
342,Avenhorn,NL,Avenhorn NL,http://sws.geonames.org/2759601/,52.6175,4.95139,A,0
343,Avignon,FR,Avignon FR,http://sws.geonames.org/3035681/,43.94834,4.80892,F,0
344,Avranches,FR,Avranches FR,http://sws.geonames.org/3035639/,48.68333,-1.36667,F,0.6931471805599453
345,Axel,NL,Axel NL,http://sws.geonames.org/2759594/,51.26667,3.90833,A,1.0986122886681098
346,Axwijk,NL,Axwijk NL,http://sws.geonames.org/2759590/,52.53116,5.01346,A,0
347,Ayamonte,ES,Ayamonte ES,http://sws.geonames.org/2521456/,37.21329,-7.40807,G,0
348,Baak,NL,Baak NL,http://sws.geonames.org/2759581/,52.0775,6.22778,A,0
349,Baakhoven,NL,Baakhoven NL,http://sws.geonames.org/2759580/,51.06833,5.82639,A,0
350,Baal,BE,Baal BE,http://sws.geonames.org/2802828/,50.9955,4.75317,A,0
351,Baalder,NL,Baalder NL,http://sws.geonames.org/2759575/,52.58579,6.65299,A,0
352,Baambrugge,NL,Baambrugge NL,http://sws.geonames.org/2759572/,52.24583,4.98889,A,0
353,Baard,NL,Baard NL,http://sws.geonames.org/2759567/,53.14185,5.6683,A,0
354,Baardorf,AT,Baardorf AT,http://sws.geonames.org/11609549/,46.74024,14.35596,D,0
355,Baardwijk,NL,Baardwijk NL,http://sws.geonames.org/2759563/,51.69246,5.09628,A,0
356,Baarland,NL,Baarland NL,http://sws.geonames.org/2759562/,51.40833,3.88472,A,0
357,Baarle-Hertog,BE,Baarle-Hertog BE,http://sws.geonames.org/2802816/,51.40504,4.89226,A,0
358,Baarle-Nassau,NL,Baarle-Nassau NL,http://sws.geonames.org/2759554/,51.4475,4.92917,A,0
359,Baarlo,NL,Baarlo NL,http://sws.geonames.org/2759549/,51.33083,6.09444,A,0
360,Baarn,NL,Baarn NL,http://sws.geonames.org/2759544/,52.21167,5.2875,A,0
361,Baars,NL,Baars NL,http://sws.geonames.org/2759541/,52.81333,6.09167,A,0
362,Babberich,Nl,Babberich Nl,http://sws.geonames.org/2759529/,51.9075,6.11111,A,0
363,Bäbelitz,DE,Bäbelitz DE,http://sws.geonames.org/2953776/,54.01765,12.69659,B,0
364,Babylonienbroek,NL,Babylonienbroek NL,http://sws.geonames.org/2759526/,51.74333,5.02222,A,0
365,Bacharach,DE,Bacharach DE,http://sws.geonames.org/2953702/,50.05725,7.76948,D,0
366,Bacherach,DE,Bacherach DE,http://sws.geonames.org/2953702/,50.05725,7.76948,D,0
367,Backnang,DE,Backnang DE,http://sws.geonames.org/2953568/,48.94743,9.43718,D,0
368,Bad Arolsen,DE,Bad Arolsen DE,http://sws.geonames.org/2955421/,51.37982,9.01445,D,0
369,Bad Bergzabern,DE,Bad Bergzabern DE,http://sws.geonames.org/2953549/,49.10245,8.00092,D,0
370,Bad Berka,DE,Bad Berka DE,http://sws.geonames.org/2953548/,50.89982,11.28245,D,0
371,Bad Berleburg,DE,Bad Berleburg DE,http://sws.geonames.org/2953545/,51.05224,8.39227,D,0
372,Bad Brambach,DE,Bad Brambach DE,http://sws.geonames.org/2953538/,50.21667,12.31667,D,0
373,Bad Cannstadt,DE,Bad Cannstadt DE,http://sws.geonames.org/2953533/,48.8048,9.2145,D,0
374,Bad Dürkheim,DE,Bad Dürkheim DE,http://sws.geonames.org/2953522/,49.4618,8.17236,D,0
375,Bad Eilsen,DE,Bad Eilsen DE,http://sws.geonames.org/2953516/,52.24215,9.09822,B,0
376,Bad Ems,DE,Bad Ems DE,http://sws.geonames.org/2953507/,50.33544,7.71369,D,0
377,Bad Godesberg,DE,Bad Godesberg DE,http://sws.geonames.org/2953455/,50.68457,7.15393,D,0
378,Bad Hersfeld,DE,Bad Hersfeld DE,http://sws.geonames.org/2953439/,50.87197,9.70891,D,0
379,Bad Homburg vor der Höhe,DE,Bad Homburg vor der Höhe DE,http://sws.geonames.org/2953436/,50.22683,8.61816,D,0
380,Bad Königshofen,DE,Bad Königshofen DE,http://sws.geonames.org/2885829/,50.30082,10.46887,D,0
381,Bad Kösen,DE,Bad Kösen DE,http://sws.geonames.org/2953418/,51.13431,11.72203,D,0
382,Bad Kreuznach,DE,Bad Kreuznach DE,http://sws.geonames.org/2953416/,49.8414,7.86713,D,0
383,Bad Langensalza,DE,Bad Langensalza DE,http://sws.geonames.org/2953413/,51.10771,10.646,D,0
384,Bad Nieuweschans,NL,Bad Nieuweschans NL,http://sws.geonames.org/2750250/,53.18083,7.20833,B,0
385,Bad Pyrmont,DE,Bad Pyrmont DE,http://sws.geonames.org/2953379/,51.98589,9.25246,B,0
386,Bad Schandau,DE,Bad Schandau DE,http://sws.geonames.org/2953352/,50.91743,14.15494,D,0
387,Bad Schwalbach,DE,Bad Schwalbach DE,http://sws.geonames.org/2953348/,50.14196,8.06964,D,0
388,Bad Sobernheim,DE,Bad Sobernheim DE,http://sws.geonames.org/2831736/,49.78636,7.65146,D,0
389,Bad Sülze,DE,Bad Sülze DE,http://sws.geonames.org/2953327/,54.11084,12.66054,B,0
390,Bad Urach,DE,Bad Urach DE,http://sws.geonames.org/2818246/,48.49107,9.40009,D,0
391,Bad Wildungen,DE,Bad Wildungen DE,http://sws.geonames.org/2953317/,51.11963,9.12475,D,0
392,Badbergen,DE,Badbergen DE,http://sws.geonames.org/2953550/,52.63333,7.98333,B,0
393,Badem,DE,Badem DE,http://sws.geonames.org/2953508/,50,6.61667,D,0
394,Baden,CH,Baden CH,http://sws.geonames.org/2661646/,47.47333,8.30592,D,0
395,Baden-Baden,DE,Baden-Baden DE,http://sws.geonames.org/2953504/,48.7606,8.23975,D,0
396,Baden-Durlach (markgraafschap),DE,Baden-Durlach (markgraafschap) DE,https://www.wikidata.org/wiki/Q650370,49.00937,8.40444,D,0
397,Badenburg,DE,Badenburg DE,http://sws.geonames.org/2953501/,50.62885,8.69141,D,0
398,Badendorf,DE,Badendorf DE,http://sws.geonames.org/2953498/,53.86667,10.56667,B,0
399,Badenhausen,DE,Badenhausen DE,http://sws.geonames.org/2953493/,51.76996,10.20493,D,0.6931471805599453
400,Badenheim,DE,Badenheim DE,http://sws.geonames.org/2953492/,49.83333,7.96667,D,0.6931471805599453
401,Badenweiler,DE,Badenweiler DE,http://sws.geonames.org/2953482/,47.80223,7.67236,D,0
402,Badersen,DE,Badersen DE,http://sws.geonames.org/2953469/,51.14827,13.26569,D,0
403,Badersleben,DE,Badersleben DE,http://sws.geonames.org/2953465/,51.9852,10.88951,B,0
404,Badorf,DE,Badorf DE,http://sws.geonames.org/2953382/,50.80621,6.8838800000000004,D,0
405,Baelen,BE,Baelen BE,http://sws.geonames.org/2802787/,50.63131,5.97433,F,0
406,Baflo,NL,Baflo NL,http://sws.geonames.org/2759520/,53.3625,6.51389,A,0
407,Bågen,SE,Bågen SE,http://sws.geonames.org/3330132/,58.9875,11.15,C,0
408,Bagnolet,FR,Bagnolet FR,http://sws.geonames.org/3035403/,48.86667,2.41667,F,0
409,Bagrationovsk,RU,Bagrationovsk RU,http://sws.geonames.org/579760/,54.38714,20.64372,B,0
411,Bahlingen am Kaiserstuhl,DE,Bahlingen am Kaiserstuhl DE,http://sws.geonames.org/6555764/,48.1228,7.7389,D,0
412,Bahlingen,DE,Bahlingen DE,http://sws.geonames.org/2953276/,48.12064,7.73982,D,0
413,Bahr,NL,Bahr NL,http://sws.geonames.org/2759514/,51.98417,6.04583,A,0
414,Baijum,NL,Baijum NL,http://sws.geonames.org/2759513/,53.16463,5.63272,A,0
415,Baja,HU,Baja HU,http://sws.geonames.org/3055685/,46.17496,18.95639,I,0
416,Bajeux,FR,Bajeux FR,http://sws.geonames.org/3034483/,49.27732,-0.7039,F,0
417,Bakel,NL,Bakel NL,http://sws.geonames.org/2759511/,51.50333,5.74028,A,0
418,Baken,NL,Baken NL,http://sws.geonames.org/2759506/,51.73333,3.83333,A,0
419,Bakhuizen,NL,Bakhuizen NL,http://sws.geonames.org/2759496/,52.86975,5.45926,A,0
420,Bakhuzen,NL,Bakhuzen NL,http://sws.geonames.org/2759496/,52.86975,5.45926,A,0
421,Bakkeveen,NL,Bakkeveen NL,http://sws.geonames.org/2759486/,53.08072,6.25671,A,0
422,Bakkum,NL,Bakkum NL,http://sws.geonames.org/2759483/,52.55945,4.65717,A,0
423,Balen,BE,Balen BE,http://sws.geonames.org/2802743/,51.16837,5.17027,A,0.6931471805599453
424,Balgoy,NL,Balgoy NL,http://sws.geonames.org/2759480/,51.78,5.71389,A,0
426,Balinge,NL,Balinge NL,http://sws.geonames.org/2759475/,52.81083,6.62917,A,0
427,Balk,NL,Balk NL,http://sws.geonames.org/2759472/,52.89756,5.57964,A,0
428,Balkburg,NL,Balkburg NL,http://sws.geonames.org/2759470/,52.59917,6.39444,A,0
429,Ballenstedt,DE,Ballenstedt DE,http://sws.geonames.org/2953060/,51.719,11.23265,D,0
430,Ballum,DK,Ballum DK,http://sws.geonames.org/2624337/,55.08333,8.66667,C,0
431,Ballum,NL,Ballum NL,http://sws.geonames.org/2759456/,53.44339,5.68714,A,0
432,Balsbach,DE,Balsbach DE,http://sws.geonames.org/2953024/,49.47933,9.17427,D,0
433,Baltiejsk,RU,Baltiejsk RU,http://sws.geonames.org/2609906/,54.65455,19.90929,B,0
435,Baltiysk,RU,Baltiysk RU,http://sws.geonames.org/2609906/,54.65455,19.90929,B,0
436,Baltrum,DE,Baltrum DE,http://sws.geonames.org/2953006/,53.72836,7.37143,B,0
437,Bamberg,DE,Bamberg DE,http://sws.geonames.org/2952984/,49.89873,10.90067,D,0
439,Bangert,NL,Bangert NL,http://sws.geonames.org/2759444/,52.73582,5.1801,A,0
442,Bar-le-Duc,FR,Bar-le-Duc FR,http://sws.geonames.org/3034911/,48.77275,5.16108,F,0
444,Barcelona,ES,Barcelona ES,http://sws.geonames.org/3128760/,41.38879,2.15899,G,0
445,Barcelos,PT,Barcelos PT,http://sws.geonames.org/2742416/,41.53174,-8.61843,G,0.6931471805599453
446,Barchem,NL,Barchem NL,http://sws.geonames.org/2759429/,52.12417,6.44306,A,0
447,Bardowick,DE,Bardowick DE,http://sws.geonames.org/2952814/,53.29354,10.38811,B,0
448,Barelveld,NL,Barelveld NL,http://sws.geonames.org/2759424/,53.0525,6.84722,A,0
449,Barenburg,DE,Barenburg DE,http://sws.geonames.org/2952767/,52.61953,8.79999,B,0
450,Barendorf,DE,Barendorf DE,http://sws.geonames.org/2952762/,53.22896,10.52158,B,0
451,Barendrecht,NL,Barendrecht NL,http://sws.geonames.org/2759426/,51.85667,4.53472,A,0
452,Bärenthal,DE,Bärenthal DE,http://sws.geonames.org/2952692/,48.06667,8.93333,D,0
453,Bareveld,NL,Bareveld NL,http://sws.geonames.org/2759424/,53.0525,6.84722,A,0
454,Bargen,NL,Bargen NL,http://sws.geonames.org/2759422/,53.08417,4.83472,A,0
455,Barl-le-Duc,FR,Barl-le-Duc FR,http://sws.geonames.org/3034911/,48.77275,5.16108,F,0
456,Barleben,DE,Barleben DE,http://sws.geonames.org/2952564/,52.20193,11.6177,B,0
457,Barlo,DE,Barlo DE,http://sws.geonames.org/2952558/,51.88528,6.66336,A,0
458,Barneveld,NL,Barneveld NL,http://sws.geonames.org/2759407/,52.14,5.58472,A,0
459,Barnstaple,GB,Barnstaple GB,http://sws.geonames.org/2656281/,51.08022,-4.05808,E,0
460,Barntrup,DE,Barntrup DE,http://sws.geonames.org/2952444/,51.99038,9.11642,B,0
461,Baronville,FR,Baronville FR,http://sws.geonames.org/3034872/,48.93389,6.60912,D,0
462,Barösund,SE,Barösund SE,http://sws.geonames.org/2723381/,58.18333,16.89972,C,0
463,Barry,GB,Barry GB,http://sws.geonames.org/2656235/,51.39979,-3.2838,E,0
464,Barßel,DE,Barßel DE,http://sws.geonames.org/2952398/,53.16981,7.75012,B,0
465,Barsbeek,NL,Barsbeek NL,http://sws.geonames.org/2759398/,52.65667,6.02222,A,0
466,Barsdorf,DE,Barsdorf DE,http://sws.geonames.org/2952411/,53.10212,13.28823,B,0
467,Barsingerhorn,NL,Barsingerhorn NL,http://sws.geonames.org/2759397/,52.785,4.86389,A,0
468,Barsinghausen,DE,Barsinghausen DE,http://sws.geonames.org/2952406/,52.3,9.45,B,0
469,Barth,DE,Barth DE,http://sws.geonames.org/2952372/,54.36346,12.72491,B,0
470,Bartoszyce,PL,Bartoszyce PL,http://sws.geonames.org/776337/,54.25354,20.80819,B,0
471,Basel,CH,Basel CH,http://sws.geonames.org/2661604/,47.55839,7.57327,D,0
472,Basse,NL,Basse NL,http://sws.geonames.org/2759388/,52.80417,6.03194,A,0
473,Båstad,SE,Båstad SE,http://sws.geonames.org/2723287/,56.42689,12.85339,C,0
474,Bastenaken,BE,Bastenaken BE,http://sws.geonames.org/2802583/,50.00347,5.71844,F,0
475,Bastia,FR,Bastia FR,http://sws.geonames.org/3034640/,42.70278,9.45,H,0
476,Batenburg,NL,Batenburg NL,http://sws.geonames.org/2759385/,51.82417,5.62917,A,0
477,Bathmen,NL,Bathmen NL,http://sws.geonames.org/2759381/,52.25,6.2875,A,0
478,Bausendorf,DE,Bausendorf DE,http://sws.geonames.org/2951894/,50.01667,7,D,0
479,Bautzen,DE,Bautzen DE,http://sws.geonames.org/2951881/,51.18035,14.43494,D,0
480,Bavel,NL,Bavel NL,http://sws.geonames.org/2759373/,51.56583,4.83056,A,0
481,Bayern,DE,Bayern DE,http://sws.geonames.org/2951839/,49,11.5,D,0
482,Bayeux,FR,Bayeux FR,http://sws.geonames.org/3034483/,49.27732,-0.7039,F,0
483,Bayonne,FR,Bayonne FR,http://sws.geonames.org/3034475/,43.48333,-1.48333,F,0
484,Bayreuth,DE,Bayreuth DE,http://sws.geonames.org/2951825/,49.94782,11.57893,D,0
485,Bazel,CH,Bazel CH,http://sws.geonames.org/2661604/,47.55839,7.57327,D,0
486,Beaufort,FR,Beaufort FR,http://sws.geonames.org/3034316/,45.71776,6.57391,H,0
487,Beaune,FR,Beaune FR,http://sws.geonames.org/3034126/,47.03333,4.83333,F,0
488,Beckum,DE,Beckum DE,http://sws.geonames.org/2951654/,51.75571,8.04075,B,0
489,Beckum,NL,Beckum NL,http://sws.geonames.org/2759363/,52.21083,6.74167,A,0
490,Bederkesa,DE,Bederkesa DE,http://sws.geonames.org/2951640/,53.62367,8.83799,B,0
491,Bedum,NL,Bedum NL,http://sws.geonames.org/2759356/,53.30083,6.60278,A,1.9459101490553132
492,Beedenkirchen,DE,Beedenkirchen DE,http://sws.geonames.org/2951615/,49.73361,8.70852,D,0
493,Beegden,NL,Beegden NL,http://sws.geonames.org/2759353/,51.18917,5.91944,A,0.6931471805599453
494,Beek,DE,Beek DE,http://sws.geonames.org/2951612/,51.65843,6.47445,A,0
495,Beek,NL,Beek NL,http://sws.geonames.org/2759350/,50.94083,5.79722,A,0
496,Beekbergen,NL,Beekbergen NL,http://sws.geonames.org/2759342/,52.16,5.96389,A,0
497,Beekdorp,NL,Beekdorp NL,http://sws.geonames.org/2759340/,52.355,6.83194,A,0
498,Beelen,DE,Beelen DE,http://sws.geonames.org/2951596/,51.92906,8.11117,B,0
499,Beemster,NL,Beemster NL,http://sws.geonames.org/2757799/,52.558,4.91405,A,0
500,Beernem,BE,Beernem BE,http://sws.geonames.org/2802437/,51.13981,3.33896,A,0
501,Beerse,BE,Beerse BE,http://sws.geonames.org/2802435/,51.31927,4.85304,A,0
502,Beerst,BE,Beerst BE,http://sws.geonames.org/2802430/,51.05983,2.88501,A,0
503,Beerta,NL,Beerta NL,http://sws.geonames.org/2759298/,53.175,7.09167,A,0
504,Beerten,NL,Beerten NL,http://sws.geonames.org/2759296/,51.48569,5.14791,A,0
505,Beesd,NL,Beesd NL,http://sws.geonames.org/2759288/,51.8875,5.19167,A,0
506,Beeskow,DE,Beeskow DE,http://sws.geonames.org/2951528/,52.17291,14.24597,D,0
507,Beets,NL,Beets NL,http://sws.geonames.org/2759280/,52.58833,4.97778,A,0
508,Beetsterzwaag,NL,Beetsterzwaag NL,http://sws.geonames.org/2759275/,53.05914,6.07711,A,0
509,Beieren,DE,Beieren DE,http://sws.geonames.org/2951839/,49,11.5,D,0
510,Beilen,NL,Beilen NL,http://sws.geonames.org/2759271/,52.86333,6.51389,A,0
511,Beilstein,DE,Beilstein DE,http://sws.geonames.org/2951346/,49.0414,9.3137,D,0.6931471805599453
512,Bekum,DE,Bekum DE,http://sws.geonames.org/2951272/,52.27084,10.10073,B,0
513,Belfast,GB,Belfast GB,http://sws.geonames.org/2655984/,54.59682,-5.92541,E,0
514,Belfeld,NL,Belfeld NL,http://sws.geonames.org/2759256/,51.3125,6.11528,A,0.6931471805599453
515,Belfort,FR,Belfort FR,http://sws.geonames.org/3033791/,47.63883,6.85419,D,0
516,Belgeren,NL,Belgeren NL,http://sws.geonames.org/2759252/,51.44,5.74583,A,0
517,Belgrade,RS,Belgrade RS,http://sws.geonames.org/792680/,44.80401,20.46513,I,0
518,Belk,PL,Belk PL,http://sws.geonames.org/3103696/,50.13048,18.71667,I,0
519,Bellegem,BE,Bellegem BE,http://sws.geonames.org/2802334/,50.77686,3.27933,A,0
520,Bellem,BE,Bellem BE,http://sws.geonames.org/2802327/,51.09403,3.49277,A,0
521,Bellêmois,FR,Bellêmois FR,https://www.wikidata.org/wiki/Q2988527,48.37329,0.57005,F,0
522,Bellinghausen,DE,Bellinghausen DE,http://sws.geonames.org/2951195/,50.70445,7.25501,D,0
523,Bellingwolde,NL,Bellingwolde NL,http://sws.geonames.org/2759247/,53.11583,7.16528,A,1.0986122886681098
524,Bellinzona,CH,Bellinzona CH,http://sws.geonames.org/2661567/,46.19278,9.01703,D,0
525,Belm,DE,Belm DE,http://sws.geonames.org/2951175/,52.3,8.13333,B,0
526,Belt,NL,Belt NL,http://sws.geonames.org/2759243/,52.905,4.95139,A,0
527,Belvert,NL,Belvert NL,http://sws.geonames.org/2759235/,51.6,5.24722,A,0
528,Belzig,DE,Belzig DE,http://sws.geonames.org/2951134/,52.14184,12.59272,B,0
529,Bemelen,NL,Bemelen NL,http://sws.geonames.org/2759234/,50.84667,5.7625,A,0
530,Bemmel,NL,Bemmel NL,http://sws.geonames.org/2759231/,51.89167,5.89861,A,0
531,Bemmer,NL,Bemmer NL,http://sws.geonames.org/2759227/,51.55,5.62361,A,0
532,Bendorf,DE,Bendorf DE,http://sws.geonames.org/2951111/,50.42289,7.57924,D,0
533,Beneden-Leeuwen,NL,Beneden-Leeuwen NL,http://sws.geonames.org/2759212/,51.8825,5.51528,A,0
535,Bengen,DE,Bengen DE,http://sws.geonames.org/2951093/,50.56768,7.1343,D,0
536,Bennebroek,NL,Bennebroek NL,http://sws.geonames.org/2759199/,52.32083,4.59861,A,0
537,Bennekom,NL,Bennekom NL,http://sws.geonames.org/2759197/,51.99833,5.67639,A,0
538,Benneveld,NL,Benneveld NL,http://sws.geonames.org/2759193/,52.77667,6.74583,A,0
539,Benningbroek,NL,Benningbroek NL,http://sws.geonames.org/2759191/,52.70167,5.02639,A,0
540,Bensberg,DE,Bensberg DE,http://sws.geonames.org/2950990/,50.96486,7.16334,D,0
541,Benschop,NL,Benschop NL,http://sws.geonames.org/2759186/,52.00833,4.98056,A,0
